,safe,efficiency
1030,100.0,31.638919999999985
1031,100.0,33.61230999999998
1032,100.0,35.38745
1033,100.0,37.05520000000001
1034,100.0,39.80386999999996
1035,100.0,42.19355999999999
1036,100.0,43.86586999999997
1037,100.0,45.59625999999997
1038,90.0,47.26281
1039,76.0,48.28792999999996
1040,57.99999999999999,48.77732000000003
1041,38.0,46.54685999999998
1042,100.0,26.54576000000001
1043,100.0,29.091980000000007
1044,100.0,31.254440000000002
1045,100.0,33.77969999999999
1046,100.0,37.49575
1047,84.0,41.46875
1048,64.0,43.69946999999999
1049,44.0,44.98582999999999
1050,36.0,45.554199999999994
1051,36.0,44.632099999999994
1052,52.0,41.80476
1053,72.0,39.12359000000001
1054,92.0,35.95221000000001
1055,100.0,33.150390000000016
1056,100.0,30.882630000000006
1057,100.0,29.91052000000002
1058,100.0,28.758999999999986
1059,100.0,27.549669999999992
1060,100.0,26.597039999999993
1061,100.0,25.826760000000007
1062,100.0,25.07916
1063,100.0,24.109160000000003
1064,100.0,22.818180000000012
1065,100.0,22.854039999999998
1066,100.0,24.021270000000015
1067,100.0,26.193520000000007
1068,100.0,30.573470000000015
1069,100.0,37.00506999999999
1070,100.0,42.39887000000002
1071,100.0,47.13910000000004
1072,100.0,50.98924999999997
1073,100.0,53.20117000000002
1074,100.0,54.874239999999986
1075,100.0,57.08634999999998
1076,100.0,58.09798000000001
1077,100.0,57.73779000000002
1078,100.0,55.85546000000005
1079,100.0,51.69461000000001
1080,100.0,46.41529000000003
1081,100.0,42.686620000000005
1082,100.0,40.401850000000024
1083,100.0,39.774879999999996
1084,100.0,41.011450000000025
1085,100.0,42.681989999999985
1086,94.0,43.75501000000003
1087,74.0,44.28055999999998
1088,100.0,29.96362
1089,100.0,23.54764000000001
1090,100.0,16.675489999999996
1091,100.0,9.800259999999994
1092,100.0,3.7627399999999938
1093,100.0,0.9133599999999973
1094,100.0,0.39568999999998766
1095,100.0,0.38048999999999467
1096,100.0,1.0370000000000061
1097,100.0,2.219300000000004
1098,100.0,3.4416400000000067
1099,100.0,6.137659999999997
1100,100.0,11.189730000000012
1101,100.0,16.781499999999994
1102,100.0,21.512529999999998
1103,100.0,26.133349999999993
1104,100.0,28.7868
1105,100.0,29.543540000000007
1106,100.0,28.939329999999998
1107,100.0,29.704940000000008
1108,100.0,30.065820000000002
1109,100.0,30.67604
1110,100.0,31.195989999999995
1111,100.0,32.15365
1112,100.0,32.217960000000005
1113,100.0,32.34467000000001
1114,100.0,32.17141000000001
1115,100.0,31.588490000000007
1116,100.0,31.260289999999998
1117,100.0,30.886059999999986
1118,100.0,30.729780000000005
1119,100.0,30.765199999999993
1120,100.0,30.56523999999999
1121,100.0,29.32885999999999
1122,100.0,28.72958
1123,100.0,28.59978000000001
1124,100.0,28.71241999999998
1125,100.0,30.158570000000026
1126,100.0,33.01069000000004
1127,100.0,35.74280999999999
1128,100.0,38.83543
1129,100.0,41.966950000000026
1130,100.0,43.60092999999998
1131,100.0,44.67108999999999
1132,100.0,46.51173
1133,100.0,48.32782000000003
1134,100.0,50.29660999999999
1135,100.0,51.823530000000005
1136,100.0,53.00359000000003
1137,100.0,51.909419999999955
1138,100.0,49.473739999999964
1139,100.0,46.80591000000004
1140,100.0,45.80568999999997
1141,100.0,44.72451000000001
1142,100.0,44.28680000000003
1143,84.0,44.21056999999996
1144,64.0,43.66831000000002
1145,44.0,42.60888
1146,24.0,41.84325000000001
1147,100.0,72.44923999999999
1148,100.0,67.20919
1149,100.0,61.53314
1150,8.0,54.17379
1151,28.000000000000004,47.42186000000001
1152,48.0,40.71785
1153,68.0,35.759240000000005
1154,88.0,31.93141
1155,100.0,30.51878000000002
1156,100.0,31.360929999999996
1157,100.0,33.83972000000003
1158,100.0,36.48631000000003
1159,100.0,39.56820999999999
1160,100.0,42.64392999999998
1161,100.0,44.32405
1162,100.0,46.23883000000001
1163,100.0,48.15299999999996
1164,100.0,50.99621000000002
1165,100.0,53.47059999999999
1166,100.0,55.210080000000005
1167,100.0,55.51800999999995
1168,100.0,55.50549000000001
1169,100.0,55.047289999999975
1170,100.0,55.08083999999997
1171,100.0,55.40723000000003
1172,100.0,56.44173999999998
1173,80.0,57.289030000000025
1174,60.0,57.007600000000025
1175,100.0,48.427640000000004
1176,100.0,46.92177000000001
1177,100.0,47.29955000000001
1178,100.0,47.66840000000002
1179,100.0,48.24571999999999
1180,100.0,49.54696999999999
1181,100.0,50.66287000000001
1182,100.0,51.61576000000001
1183,100.0,53.77972
1184,100.0,55.834869999999995
1185,100.0,58.56251
1186,100.0,62.34281999999999
1187,100.0,65.63914
1188,100.0,68.90868
1189,100.0,72.60890999999998
1190,100.0,75.94392000000002
1191,100.0,79.54259000000002
1192,100.0,84.51638
1193,100.0,89.60935
1194,100.0,93.28710999999998
1195,98.0,96.00110000000001
1196,78.0,97.29041000000001
1197,57.99999999999999,96.94466999999997
1198,100.0,17.91706
1199,100.0,15.645619999999994
1200,100.0,13.609130000000007
1201,100.0,12.069570000000006
1202,100.0,10.885109999999997
1203,100.0,10.884799999999998
1204,100.0,10.907569999999993
1205,100.0,9.990579999999994
1206,100.0,8.309069999999991
1207,100.0,6.64661000000001
1208,100.0,5.5611200000000025
1209,100.0,4.712109999999996
1210,100.0,4.907740000000004
1211,100.0,5.662210000000002
1212,100.0,6.06062
1213,100.0,6.414959999999994
1214,100.0,6.885339999999999
1215,100.0,7.59120999999999
1216,100.0,8.893020000000007
1217,100.0,10.564540000000008
1218,100.0,12.567260000000005
1219,100.0,14.000380000000007
1220,100.0,14.250280000000004
1221,100.0,14.006470000000007
1222,100.0,14.019400000000005
1223,100.0,13.597350000000006
1224,100.0,14.498710000000003
1225,100.0,16.203940000000003
1226,100.0,17.650969999999987
1227,100.0,18.616209999999995
1228,100.0,19.44402000000001
1229,100.0,20.250349999999983
1230,100.0,20.865370000000013
1231,100.0,22.43719999999999
1232,100.0,24.498490000000004
1233,100.0,26.11562999999998
1234,100.0,27.153279999999995
1235,100.0,27.83108999999999
1236,100.0,29.06357
1237,100.0,30.134600000000006
1238,100.0,31.330579999999998
1239,100.0,33.01739999999998
1240,100.0,35.29891000000001
1241,100.0,35.549860000000024
1242,100.0,35.47579000000002
1243,100.0,35.346749999999986
1244,100.0,34.17548000000002
1245,100.0,31.887410000000017
1246,100.0,29.858859999999993
1247,100.0,27.103070000000002
1248,100.0,24.995920000000012
1249,100.0,23.01307
1250,100.0,21.362040000000007
1251,100.0,20.285780000000017
1252,100.0,19.783360000000016
1253,100.0,18.31364000000002
1254,100.0,17.362239999999986
1255,100.0,16.907839999999965
1256,100.0,16.260100000000023
1257,100.0,15.309810000000027
1258,100.0,14.456710000000044
1259,100.0,13.87324000000001
1260,100.0,13.465370000000007
1261,100.0,13.561230000000023
1262,100.0,13.875390000000039
1263,100.0,14.486829999999998
1264,100.0,14.964400000000012
1265,100.0,15.222209999999961
1266,100.0,16.68218999999999
1267,100.0,19.29746
1268,100.0,21.63942000000003
1269,100.0,23.642299999999977
1270,100.0,26.067410000000052
1271,100.0,27.836869999999976
1272,100.0,28.36151000000001
1273,100.0,29.18898999999999
1274,100.0,31.242369999999994
1275,100.0,32.93499000000003
1276,100.0,35.28218000000004
1277,100.0,37.97842000000003
1278,100.0,40.27258999999998
1279,100.0,42.856899999999996
1280,100.0,44.515840000000026
1281,100.0,44.410169999999994
1282,100.0,42.814310000000035
1283,90.0,39.87429000000003
1284,70.0,35.879880000000014
1285,100.0,8.218779999999995
1286,100.0,7.576369999999997
1287,100.0,6.823439999999998
1288,100.0,6.543759999999999
1289,100.0,6.288500000000006
1290,100.0,6.0825399999999945
1291,100.0,6.659659999999995
1292,100.0,7.70035
1293,100.0,8.328629999999997
1294,100.0,9.569609999999997
1295,100.0,10.037390000000002
1296,100.0,10.141080000000002
1297,100.0,10.166619999999995
1298,100.0,10.16682999999999
1299,100.0,10.166780000000003
1300,100.0,10.17022
1301,100.0,10.454539999999994
1302,100.0,11.177840000000003
1303,100.0,11.959819999999993
1304,100.0,12.855250000000012
1305,100.0,13.807419999999993
1306,100.0,14.790959999999998
1307,100.0,15.161990000000003
1308,100.0,16.03048000000001
1309,100.0,16.90077000000001
1310,100.0,18.37173
1311,100.0,19.75439
1312,100.0,21.02288999999999
1313,100.0,21.453060000000008
1314,100.0,22.01594
1315,100.0,22.274930000000012
1316,100.0,22.820909999999984
1317,100.0,24.234769999999997
1318,100.0,26.43911
1319,100.0,28.54810999999998
1320,100.0,29.962919999999997
1321,100.0,30.79765999999998
1322,100.0,30.78707
1323,100.0,30.34648999999999
1324,100.0,29.978489999999994
1325,100.0,29.866469999999993
1326,100.0,29.70547000000002
1327,100.0,29.353320000000025
1328,100.0,28.84962999999999
1329,100.0,27.879049999999978
1330,100.0,26.94920000000002
1331,100.0,27.171149999999983
1332,100.0,29.12599
1333,100.0,30.891849999999977
1334,100.0,31.930139999999994
1335,100.0,32.36760000000001
1336,100.0,31.623880000000014
1337,100.0,29.069670000000002
1338,100.0,27.518069999999994
1339,100.0,27.537289999999985
1340,100.0,28.491240000000005
1341,100.0,29.674930000000018
1342,100.0,30.903670000000034
1343,100.0,31.18213000000003
1344,100.0,30.61667
1345,100.0,28.58515
1346,100.0,28.126480000000015
1347,100.0,29.447280000000035
1348,100.0,30.964679999999987
1349,100.0,33.109849999999994
1350,100.0,35.89884000000001
1351,100.0,36.88011
1352,100.0,37.43165000000005
1353,100.0,38.39205000000004
1354,100.0,39.90677999999997
1355,100.0,40.91089999999997
1356,100.0,41.34255999999999
1357,100.0,40.92280999999997
1358,100.0,40.215930000000014
1359,82.0,39.45801
1360,62.0,39.47094000000004
1361,42.0,40.07556999999997
1362,100.0,14.474879999999999
1363,100.0,9.506529999999998
1364,100.0,5.077539999999999
1365,100.0,3.3054699999999997
1366,100.0,4.067370000000011
1367,100.0,5.704340000000002
1368,100.0,7.120450000000005
1369,100.0,7.653149999999997
1370,100.0,8.543970000000002
1371,100.0,10.646460000000005
1372,100.0,14.087459999999993
1373,100.0,19.058490000000006
1374,100.0,24.6901
1375,100.0,29.121210000000005
1376,100.0,32.2812
1377,100.0,34.0689
1378,100.0,34.44454
1379,100.0,34.84464000000001
1380,100.0,35.01424999999999
1381,100.0,35.14784
1382,100.0,35.14205999999999
1383,100.0,35.922499999999985
1384,100.0,35.88061999999999
1385,100.0,35.187039999999996
1386,100.0,35.00242
1387,100.0,34.6755
1388,100.0,33.15559999999999
1389,100.0,31.846040000000016
1390,100.0,31.36045999999999
1391,100.0,30.31978000000001
1392,100.0,29.533720000000017
1393,100.0,28.69876000000002
1394,100.0,28.4657
1395,100.0,28.599700000000013
1396,100.0,29.78474
1397,100.0,31.50206
1398,100.0,34.4932
1399,100.0,36.165430000000015
1400,100.0,38.094149999999985
1401,100.0,39.704830000000015
1402,100.0,41.14467000000002
1403,100.0,42.21057999999999
1404,100.0,44.37657999999999
1405,100.0,46.765600000000006
1406,100.0,48.50189
1407,100.0,50.05403000000001
1408,100.0,51.571889999999996
1409,100.0,52.15863999999999
1410,100.0,50.52296000000001
1411,100.0,48.67176999999998
1412,100.0,46.77013999999997
1413,100.0,45.02051
1414,100.0,43.53514999999999
1415,100.0,43.36208999999997
1416,100.0,43.40073000000001
1417,80.0,44.344989999999996
1418,100.0,6.449210000000001
1419,100.0,8.056669999999997
1420,100.0,9.405500000000004
1421,100.0,9.961370000000002
1422,100.0,10.19305
1423,100.0,10.033180000000009
1424,100.0,10.04180000000001
1425,100.0,10.041809999999991
1426,100.0,10.040599999999998
1427,100.0,10.04043
1428,100.0,10.0488
1429,100.0,10.085309999999993
1430,100.0,10.089460000000003
1431,100.0,10.584159999999997
1432,100.0,12.608459999999994
1433,100.0,14.65870000000001
1434,100.0,16.47578
1435,100.0,17.67528
1436,100.0,18.468140000000005
1437,100.0,18.299759999999992
1438,100.0,18.22735
1439,100.0,18.661569999999998
1440,100.0,19.915099999999995
1441,100.0,20.564899999999994
1442,100.0,21.213930000000005
1443,100.0,22.73279000000001
1444,100.0,24.20179999999999
1445,100.0,26.04994000000002
1446,100.0,28.555909999999997
1447,100.0,30.289839999999998
1448,100.0,30.905400000000014
1449,100.0,30.059879999999993
1450,100.0,28.244699999999995
1451,100.0,26.23681000000002
1452,100.0,24.716210000000018
1453,100.0,23.41619
1454,100.0,23.176170000000013
1455,100.0,23.148169999999993
1456,100.0,22.36273
1457,100.0,20.73137
1458,100.0,19.768789999999996
1459,100.0,19.94990999999999
1460,100.0,20.14269999999999
1461,100.0,21.519049999999993
1462,100.0,25.144599999999997
1463,100.0,29.87809999999999
1464,100.0,34.23316
1465,100.0,39.05564000000001
1466,100.0,43.42375999999999
1467,100.0,46.16524000000001
1468,100.0,48.18681999999998
1469,100.0,50.45311000000001
1470,100.0,52.33653999999996
1471,100.0,54.278340000000014
1472,100.0,55.94404999999995
1473,100.0,55.769349999999974
1474,100.0,52.85111999999998
1475,100.0,49.681989999999985
1476,100.0,46.158770000000004
1477,100.0,43.23651000000001
1478,100.0,41.77999
1479,100.0,42.38736
1480,100.0,43.14089999999999
1481,100.0,44.15935999999999
1482,100.0,44.43531999999999
1483,100.0,44.42509000000001
1484,86.0,44.415700000000015
1485,100.0,21.728010000000005
1486,100.0,22.195660000000004
1487,100.0,20.961459999999995
1488,100.0,18.67958
1489,100.0,16.111689999999996
1490,100.0,12.719129999999993
1491,100.0,9.395679999999999
1492,100.0,8.526510000000002
1493,100.0,8.603289999999987
1494,100.0,8.90982000000001
1495,100.0,10.679950000000005
1496,100.0,13.079549999999998
1497,100.0,15.54822
1498,100.0,18.723969999999994
1499,100.0,22.640510000000006
1500,100.0,25.74794
1501,100.0,28.936649999999986
1502,100.0,31.13818000000002
1503,100.0,32.08075000000001
1504,100.0,32.999340000000004
1505,100.0,33.775409999999994
1506,100.0,33.885490000000004
1507,100.0,32.97611999999998
1508,100.0,33.30422999999999
1509,100.0,31.898840000000007
1510,100.0,30.05732999999998
1511,100.0,27.757210000000015
1512,100.0,25.81923999999998
1513,100.0,23.724639999999994
1514,100.0,22.311739999999986
1515,100.0,21.058429999999987
1516,100.0,21.092229999999972
1517,100.0,21.42833999999999
1518,100.0,21.049350000000004
1519,100.0,21.529289999999975
1520,100.0,23.16305
1521,100.0,24.793389999999988
1522,100.0,27.184890000000024
1523,100.0,31.02500999999998
1524,100.0,35.96712000000002
1525,100.0,40.11373999999998
1526,100.0,43.26317
1527,100.0,46.62688
1528,100.0,49.83060000000003
1529,100.0,51.03904
1530,100.0,51.63997999999998
1531,100.0,52.52666999999997
1532,100.0,52.30887000000001
1533,100.0,51.608810000000005
1534,100.0,51.123580000000004
1535,100.0,50.40386999999998
1536,100.0,48.712980000000016
1537,100.0,46.99628000000001
1538,100.0,45.33731
1539,100.0,43.84910000000002
1540,98.0,43.36095
1541,78.0,43.74716999999998
1542,57.99999999999999,44.41444999999999
1543,100.0,17.94872
1544,100.0,16.96398
1545,100.0,16.017369999999993
1546,100.0,15.071530000000003
1547,100.0,13.797380000000004
1548,100.0,12.985579999999999
1549,100.0,11.39188
1550,100.0,10.049430000000001
1551,100.0,9.297020000000003
1552,100.0,9.840909999999994
1553,100.0,11.635709999999989
1554,100.0,14.982440000000011
1555,100.0,19.114769999999993
1556,100.0,23.229209999999995
1557,100.0,28.254050000000007
1558,100.0,32.77839
1559,100.0,34.16974999999999
1560,100.0,33.86157
1561,100.0,32.866870000000006
1562,100.0,30.864190000000008
1563,100.0,29.112340000000003
1564,100.0,28.04661999999999
1565,100.0,26.036400000000015
1566,100.0,23.541319999999985
1567,100.0,21.167219999999986
1568,100.0,19.530159999999995
1569,100.0,19.07946000000001
1570,100.0,20.105890000000016
1571,100.0,21.673130000000015
1572,100.0,22.656470000000013
1573,100.0,22.38023000000001
1574,100.0,21.744699999999995
1575,100.0,21.755830000000003
1576,100.0,22.90061
1577,100.0,24.618499999999983
1578,100.0,27.82192999999998
1579,100.0,32.53859
1580,100.0,37.38576999999998
1581,100.0,41.52795000000003
1582,100.0,45.34516000000002
1583,100.0,47.596930000000015
1584,100.0,49.325969999999984
1585,100.0,50.27704
1586,100.0,50.91885000000002
1587,100.0,51.58012000000002
1588,100.0,50.92937999999998
1589,100.0,49.37745000000001
1590,100.0,47.813109999999995
1591,100.0,46.08652999999998
1592,100.0,44.63040000000001
1593,100.0,44.42758999999995
1594,100.0,43.62881999999996
1595,100.0,42.75274999999999
1596,100.0,41.863339999999994
1597,100.0,41.662630000000036
1598,100.0,42.255420000000015
1599,100.0,43.558220000000006
1600,80.0,45.268700000000024
1601,60.0,46.74009000000001
1602,100.0,15.156049999999993
1603,100.0,14.494139999999994
1604,100.0,14.024000000000001
1605,100.0,14.016490000000005
1606,100.0,14.076209999999989
1607,100.0,14.786900000000003
1608,100.0,15.965879999999999
1609,100.0,15.822869999999995
1610,100.0,15.838490000000007
1611,100.0,16.530590000000004
1612,100.0,16.941689999999994
1613,100.0,17.638410000000007
1614,100.0,19.61649
1615,100.0,21.220730000000003
1616,100.0,23.280050000000003
1617,100.0,24.458600000000004
1618,100.0,24.59714000000001
1619,100.0,25.924059999999997
1620,100.0,27.83363
1621,100.0,28.519930000000002
1622,100.0,30.027249999999995
1623,100.0,31.573380000000014
1624,100.0,32.02912999999998
1625,100.0,31.65891000000002
1626,100.0,31.61793
1627,100.0,32.189160000000015
1628,100.0,33.31800000000001
1629,100.0,34.372270000000015
1630,100.0,35.85194000000001
1631,100.0,36.832629999999995
1632,100.0,36.02898999999999
1633,100.0,34.312820000000016
1634,100.0,31.904939999999982
1635,100.0,29.328249999999997
1636,100.0,26.804309999999987
1637,100.0,25.714490000000012
1638,100.0,25.48115999999999
1639,100.0,25.707630000000023
1640,100.0,26.125110000000006
1641,100.0,26.208620000000025
1642,100.0,26.463809999999995
1643,100.0,27.33167999999995
1644,100.0,28.454340000000002
1645,100.0,29.017309999999952
1646,100.0,30.346119999999985
1647,100.0,32.280520000000024
1648,100.0,34.72424000000001
1649,100.0,38.69023999999996
1650,100.0,42.79595999999998
1651,100.0,44.747090000000014
1652,100.0,45.263289999999984
1653,100.0,44.55928
1654,100.0,42.37546999999995
1655,100.0,40.69033999999999
1656,100.0,40.63801000000001
1657,100.0,40.64787000000001
1658,100.0,40.678650000000005
1659,100.0,40.68286999999998
1660,100.0,40.687130000000025
1661,100.0,40.67492000000004
1662,82.0,40.669779999999946
1663,62.0,40.66623999999996
1664,100.0,10.513930000000002
1665,100.0,10.49964
1666,100.0,11.234850000000002
1667,100.0,12.677700000000002
1668,100.0,14.402699999999996
1669,100.0,16.687369999999994
1670,100.0,19.479560000000006
1671,100.0,22.91512
1672,100.0,24.740560000000002
1673,100.0,25.85047
1674,100.0,27.21185
1675,100.0,27.96038
1676,100.0,27.089940000000013
1677,100.0,26.953670000000002
1678,100.0,27.104749999999996
1679,100.0,27.613150000000005
1680,100.0,28.27091
1681,100.0,29.230890000000002
1682,100.0,30.75255999999999
1683,100.0,32.34967999999998
1684,100.0,34.2217
1685,100.0,35.51822999999999
1686,100.0,36.455749999999995
1687,100.0,36.89087999999998
1688,100.0,37.09903
1689,100.0,36.304370000000006
1690,100.0,36.503659999999996
1691,100.0,36.40983
1692,100.0,35.72958
1693,100.0,35.61367000000001
1694,100.0,35.751720000000006
1695,100.0,35.607039999999984
1696,100.0,35.73046000000002
1697,100.0,35.97453999999999
1698,100.0,35.54911000000001
1699,100.0,34.60644000000002
1700,100.0,33.78100999999998
1701,100.0,32.522220000000004
1702,100.0,32.304970000000026
1703,100.0,32.66881999999998
1704,100.0,33.012519999999995
1705,100.0,33.594449999999995
1706,100.0,34.766489999999976
1707,100.0,35.465949999999964
1708,100.0,35.94590999999997
1709,100.0,36.60590000000002
1710,100.0,36.98968000000002
1711,100.0,37.146090000000015
1712,100.0,37.16271999999998
1713,100.0,37.87401
1714,100.0,40.09751
1715,100.0,42.462789999999984
1716,100.0,45.00389999999999
1717,94.0,47.74085000000002
1718,74.0,48.71482000000003
1719,54.0,46.673479999999984
1720,34.0,42.086720000000014
1721,14.000000000000002,36.21194000000003
1722,100.0,48.23706000000001
1723,100.0,47.438419999999994
1724,100.0,46.91712
1725,100.0,46.30427999999999
1726,100.0,47.04764
1727,100.0,47.600290000000015
1728,100.0,48.616960000000006
1729,100.0,49.780699999999996
1730,100.0,51.58049
1731,100.0,52.22869
1732,100.0,54.28172999999998
1733,100.0,56.187749999999994
1734,100.0,57.69109999999998
1735,100.0,58.972789999999975
1736,100.0,61.17012
1737,100.0,61.34600999999998
1738,100.0,61.34664000000001
1739,100.0,61.48103999999998
1740,100.0,62.34795
1741,100.0,63.655989999999974
1742,88.0,67.07990999999998
1743,68.0,71.22762
1744,48.0,75.78584000000001
1745,28.000000000000004,80.43943000000002
1746,8.0,85.48451999999997
1747,100.0,89.00556999999998
1748,100.0,17.085279999999997
1749,100.0,15.88026
1750,100.0,14.270680000000006
1751,100.0,13.066299999999998
1752,100.0,13.063779999999994
1753,100.0,12.86694
1754,100.0,11.913640000000001
1755,100.0,10.754589999999993
1756,100.0,9.760770000000008
1757,100.0,8.860970000000009
1758,100.0,8.57938
1759,100.0,11.298500000000004
1760,100.0,14.244010000000003
1761,100.0,16.644290000000012
1762,100.0,18.653500000000008
1763,100.0,20.757360000000006
1764,100.0,21.248530000000002
1765,100.0,21.50613
1766,100.0,21.793149999999997
1767,100.0,22.033619999999985
1768,100.0,22.670540000000003
1769,100.0,23.740300000000005
1770,100.0,26.155420000000007
1771,100.0,29.19283
1772,100.0,32.391009999999994
1773,100.0,34.20690000000002
1774,100.0,35.38989000000001
1775,100.0,35.69275999999999
1776,100.0,35.766639999999995
1777,100.0,35.53536
1778,100.0,35.387490000000014
1779,100.0,35.42323000000002
1780,100.0,35.316900000000004
1781,100.0,35.07550999999998
1782,100.0,34.6541
1783,100.0,33.00972999999999
1784,100.0,30.58345
1785,100.0,27.336720000000014
1786,100.0,23.89801
1787,100.0,20.997770000000003
1788,100.0,19.230220000000003
1789,100.0,18.268810000000002
1790,100.0,18.167579999999987
1791,100.0,18.221149999999966
1792,100.0,17.81975
1793,100.0,17.458910000000003
1794,100.0,16.654629999999997
1795,100.0,16.220500000000015
1796,100.0,15.004419999999982
1797,100.0,13.848729999999989
1798,100.0,13.624709999999993
1799,100.0,13.496160000000032
1800,100.0,13.127060000000029
1801,100.0,13.839130000000011
1802,100.0,14.858499999999992
1803,100.0,15.680699999999945
1804,100.0,17.16342000000003
1805,100.0,18.705039999999997
1806,100.0,21.10970999999995
1807,100.0,25.058600000000013
1808,100.0,28.550819999999987
1809,100.0,31.863099999999974
1810,100.0,36.26381999999995
1811,100.0,39.94075000000004
1812,100.0,42.316100000000006
1813,100.0,44.40059000000002
1814,100.0,46.018249999999966
1815,100.0,46.53005000000002
1816,100.0,46.66363000000001
1817,100.0,45.53753999999998
1818,100.0,43.98952000000003
1819,90.0,42.32260000000002
1820,70.0,40.88829999999996
1821,50.0,40.20627999999999
1822,100.0,11.540570000000002
1823,100.0,14.087630000000004
1824,100.0,16.14311
1825,100.0,18.18506
1826,100.0,20.956850000000003
1827,100.0,21.996740000000003
1828,100.0,21.864140000000006
1829,100.0,23.33778000000001
1830,100.0,24.38319
1831,100.0,24.381069999999994
1832,100.0,24.326620000000005
1833,100.0,24.158649999999994
1834,100.0,23.977180000000004
1835,100.0,25.078969999999998
1836,100.0,27.232200000000006
1837,100.0,29.89058
1838,100.0,32.52014999999999
1839,100.0,34.668970000000016
1840,100.0,35.784180000000006
1841,100.0,36.32694999999998
1842,100.0,36.740759999999995
1843,100.0,37.73746
1844,100.0,38.299829999999986
1845,100.0,38.459899999999976
1846,100.0,38.27458999999999
1847,100.0,37.33146000000002
1848,100.0,35.99017999999998
1849,100.0,35.62983
1850,100.0,35.57136
1851,100.0,35.69067000000001
1852,100.0,36.07454000000001
1853,100.0,36.60749000000001
1854,100.0,36.661339999999996
1855,100.0,35.64669999999998
1856,100.0,34.19790999999998
1857,100.0,32.690709999999996
1858,100.0,31.618390000000034
1859,100.0,31.68951000000004
1860,100.0,33.18399999999997
1861,100.0,34.6413
1862,100.0,36.18999000000002
1863,100.0,37.75580000000002
1864,100.0,38.137609999999995
1865,100.0,37.96186
1866,100.0,38.09480000000002
1867,100.0,39.08707999999996
1868,100.0,40.31964999999997
1869,100.0,42.99986999999999
1870,100.0,46.97825
1871,100.0,49.58833999999996
1872,100.0,49.97297000000003
1873,100.0,47.95041999999995
1874,100.0,43.16458
1875,92.0,37.36392000000001
1876,72.0,34.63625999999999
1877,52.0,34.08091999999999
1878,100.0,8.87793
1879,100.0,8.85425
1880,100.0,8.855730000000001
1881,100.0,8.855820000000001
1882,100.0,8.882470000000005
1883,100.0,9.136309999999995
1884,100.0,10.278600000000004
1885,100.0,12.87205999999999
1886,100.0,16.780100000000004
1887,100.0,21.9949
1888,100.0,27.401169999999993
1889,100.0,31.784390000000002
1890,100.0,34.26142
1891,100.0,35.01338
1892,100.0,34.30691
1893,100.0,32.69138000000001
1894,100.0,32.36694999999999
1895,100.0,32.556290000000004
1896,100.0,33.423280000000005
1897,100.0,34.43554
1898,100.0,36.014520000000005
1899,100.0,36.42649
1900,100.0,36.30036000000001
1901,100.0,35.21401
1902,100.0,34.01868999999999
1903,100.0,31.930589999999995
1904,100.0,29.708259999999996
1905,100.0,27.78546
1906,100.0,26.451390000000004
1907,100.0,25.353410000000025
1908,100.0,25.172669999999982
1909,100.0,25.786309999999986
1910,100.0,27.31271000000001
1911,100.0,29.626479999999987
1912,100.0,32.21947
1913,100.0,35.15847999999997
1914,100.0,37.329530000000034
1915,100.0,39.49293
1916,100.0,41.119279999999975
1917,100.0,42.54501000000002
1918,100.0,43.393849999999986
1919,100.0,45.382799999999975
1920,100.0,47.743240000000014
1921,100.0,49.997810000000015
1922,100.0,51.49163999999996
1923,100.0,52.99417
1924,100.0,52.78890000000001
1925,100.0,50.53181000000001
1926,100.0,48.49745999999999
1927,100.0,46.92102999999997
1928,100.0,44.596839999999986
1929,100.0,43.26534000000004
1930,90.0,43.00669999999997
1931,70.0,42.66699
1932,50.0,42.40694000000002
1933,30.0,42.17559
1934,100.0,50.509690000000006
1935,100.0,51.90739000000001
1936,100.0,52.31021000000001
1937,100.0,52.109449999999995
1938,100.0,53.20259999999999
1939,100.0,53.014690000000016
1940,100.0,51.781819999999996
1941,100.0,51.05885000000001
1942,100.0,50.571830000000006
1943,100.0,50.73034000000001
1944,100.0,52.838210000000004
1945,100.0,55.953490000000016
1946,100.0,58.38945000000001
1947,100.0,60.54766999999998
1948,100.0,62.51819999999998
1949,100.0,63.65087999999997
1950,100.0,63.57226
1951,100.0,64.23762999999997
1952,100.0,65.38102000000003
1953,100.0,66.81613999999996
1954,100.0,67.30453
1955,100.0,70.02180000000004
1956,100.0,72.50061
1957,100.0,76.15594999999996
1958,84.0,78.50580000000002
1959,64.0,82.51526000000001
1960,100.0,10.607729999999997
1961,100.0,10.61081
1962,100.0,10.599349999999994
1963,100.0,9.715200000000003
1964,100.0,7.909019999999998
1965,100.0,8.45431
1966,100.0,11.938020000000002
1967,100.0,18.02145999999999
1968,100.0,26.487529999999992
1969,100.0,34.89863000000001
1970,100.0,40.001850000000005
1971,100.0,40.53838999999999
1972,100.0,37.97368
1973,100.0,33.977509999999995
1974,100.0,31.54426000000001
1975,100.0,31.10589999999999
1976,100.0,33.46686
1977,100.0,36.07115
1978,100.0,38.03984
1979,100.0,38.05318
1980,100.0,36.51248000000001
1981,100.0,33.177809999999994
1982,100.0,30.950060000000008
1983,100.0,29.183030000000002
1984,100.0,27.448819999999984
1985,100.0,26.23366999999999
1986,100.0,26.185879999999997
1987,100.0,24.875519999999995
1988,100.0,24.505240000000015
1989,100.0,25.59344999999999
1990,100.0,27.54406
