"235.4316";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.4472";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.4512";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.4620";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.4773";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.4804";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.4927";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.5109";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.5136";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.5235";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.5388";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.5448";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.5542";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.5696";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.5753";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.5851";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.6004";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.6059";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.6159";": ";"06";" ";" ";" DL:  8    02 10 01 aa "
"235.6312";": ";"06";" ";" ";" DL:  8    02 50 01 00 "
"235.6468";": ";"06";" ";" ";" DL:  8    02 10 03 aa "
"235.6619";": ";"06";" ";" ";" DL:  8    02 50 03 00 "
"235.6772";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.6926";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.6978";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.7079";": ";"06";" ";" ";" DL:  8    03 31 01 00 "
"235.7234";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.7294";": ";"06";" ";" ";" DL:  8    03 7f 31 12 "
"235.7387";": ";"06";" ";" ";" DL:  8    04 31 01 00 "
"235.7541";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.7603";": ";"06";" ";" ";" DL:  8    03 7f 31 12 "
"235.7695";": ";"06";" ";" ";" DL:  8    04 31 01 00 "
"235.7849";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.7896";": ";"06";" ";" ";" DL:  8    03 7f 31 12 "
"235.8003";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.8157";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.8203";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.8337";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.8531";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.8558";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.8620";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.8774";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.8830";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.8931";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.9084";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.9138";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.9237";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.9391";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.9435";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.9545";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"235.9700";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"235.9746";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"235.9853";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"236.0007";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"236.0052";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"236.0163";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"236.0315";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"236.0373";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"236.0467";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"236.0620";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"236.0687";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"236.0775";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"236.0929";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"236.1009";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"236.1083";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"236.1236";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"236.1282";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"236.1392";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"236.1544";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"236.1589";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"236.1700";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"236.1854";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"236.1900";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"236.2011";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"236.2164";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"236.2209";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"236.2321";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"236.2480";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"236.2544";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"236.2631";": ";"06";" ";" ";" DL:  8    05 31 01 00 "
"236.2786";": ";"06";" ";" ";" DL:  8    03 7f 31 11 "
"236.2845";": ";"06";" ";" ";" DL:  8    03 7f 31 13 "
"238.4964";": ";"06";" ";" ";" DL:  8    02 10 01 aa "
"238.5120";": ";"06";" ";" ";" DL:  8    02 50 01 00 "
"238.5272";": ";"06";" ";" ";" DL:  8    07 34 00 00 "
"238.5431";": ";"06";" ";" ";" DL:  8    03 7f 34 11 "
"238.5449";": ";"06";" ";" ";" DL:  8    03 7f 34 13 "
"238.5579";": ";"06";" ";" ";" DL:  8    07 10 01 00 "
"238.5735";": ";"06";" ";" ";" DL:  8    03 7f 10 13 "
"238.5887";": ";"06";" ";" ";" DL:  8    07 34 00 22 "
"238.6041";": ";"06";" ";" ";" DL:  8    03 7f 34 11 "
"238.6090";": ";"06";" ";" ";" DL:  8    03 7f 34 13 "
"238.6197";": ";"06";" ";" ";" DL:  8    02 10 01 aa "
"238.6350";": ";"06";" ";" ";" DL:  8    02 50 01 00 "
"238.6503";": ";"06";" ";" ";" DL:  8    02 10 03 aa "
"238.6655";": ";"06";" ";" ";" DL:  8    02 50 03 00 "
"238.6808";": ";"06";" ";" ";" DL:  8    07 34 00 22 "
"238.6967";": ";"06";" ";" ";" DL:  8    03 7f 34 11 "
"238.7033";": ";"06";" ";" ";" DL:  8    03 7f 34 13 "
